game_id,title,release_date,esrb,console,metascore,user_score,sales_mil,details
953,Azure Striker Gunvolt 3,2022-07-28,T,Switch,80,8.1,, "The Gunvolt series began in 2014 with the digital-exclusive 3DS game Azure Striker Gunvolt."
954,N++: Ultimate Edition,2018-05-24,E10+,Switch,80,8.2,, ""
16,The Legend of Zelda: Breath of the Wild,2017-03-03,E10+,Switch,97,8.7,31.150,"Travel across fields, through forests and to mountain peaks as you discover what has become of the ruined kingdom of Hyrule in this stunning open-air adventure."
33,Snake Pass,2017-03-28,E,Switch,72,6.5,,"Slither, coil and climb your way to the top of Haven Tor in this one of a kind physics based, puzzle platform adventure from award winning independent studio Sumo Digital!"
35,Vroom in the Night Sky,2017-04-05,E,Switch,17,3.3,,"Vroom in the night sky is a magical bike action game."
36,Graceful Explosion Machine,2017-04-06,E,Switch,77,7.9,,"Skillfully pilot the Graceful Explosion Machine, a fighter ship armed with a ludicrously overpowered quad-weapon array!"
37,Alpha Mission II,2017-04-06,E,Switch,64,6.6,,"The lunar nightmare of a bloody 200-year space war was thought to be over in the 'original' ALPHA MISSION."
38,The Jackbox Party Pack 3,2017-04-13,T,Switch,81,7.8,,"The threequel to the party game original features the deadly quiz show Trivia Murder Party, the say-anything sequel Quiplash 2, the surprising survey game Guesspionage, the t-shirt slugfest Tee K.O., and the sneaky trickster game Fakin’ It."
39,Mr. Shifty,2017-04-13,T,Switch,66,6.8,,"Shift through bullets, and master lightning-fast takedowns in an all new kind of action game from tinyBuild and Team Shifty."
42,Kamiko,2017-04-27,E,Switch,74,7.5,0.250,"Wield your weapon bestowed by the gods, and open the gates between worlds. KAMIKO is a game styled around Japanese Shinto beliefs."
43,Mario Kart 8 Deluxe,2017-04-28,E,Switch,92,8.6,57.010,"Race and battle your friends in the definitive version of Mario Kart 8. Hit the road with the definitive version of Mario Kart 8 and play anytime, anywhere!"
44,TumbleSeed,2017-05-02,E,Switch,78,7.5,, "TumbleSeed is a roguelike about balancing a seed up a dangerous and ever-changing mountain."
45,Blazing Star,2017-05-02,E,Switch,84,,,"'BLAZING STAR', legendary NEOGEO shooting game with its unique game system and its gorgeous graphics..."
46,NBA Playgrounds,2017-05-09,E,Switch,63,6.5,,"Play with up to three other players locally or hop online and defeat your opponents with your awesome, acrobatic displays of skill."
47,Dark Witch Music Episode: Rudymical,2017-05-11,T,Switch,53,5.9,, Press the buttons rhythmically in timing to cut down Boing-boings (bullets). Jump to avoid fire beams! Get your groove on Dark Witch style!
49,Disgaea 5: Alliance of Vengeance,2017-05-23,T,Switch,81,8.2,,"In Disgaea 5, lead Killia and his tenacious army of rebels on their dark and dangerous path to vengeance."
50,Ultra Street Fighter II: The Final Challengers,2017-05-26,T,Switch,66,6.7,0.570,"Street Fighter II, the game that defined the fighting game genre in the 1990s, is back on the Nintendo Switch."
26,Human Resource Machine,2017-03-16,E10+,Switch,77,7.9,,"Program little office workers to solve puzzles. Be a good employee! The machines are coming... for your job. From the creators of World of Goo and Little Inferno."
32,Has-Been Heroes,2017-03-28,E10+,Switch,53,7.2,0.140,"Embark on an epic journey with the Has-Been Heroes, a group of legendary champions once celebrated throughout the kingdom - almost forgotten until the King has one more quest, the most epic of them all: TO TAKE THE TWIN PRINCESSES TO SCHOOL!"
34,LEGO City Undercover,2017-04-04,E10+,Switch,78,8.2,0.650,"Take on the role of Chase McCain, an undercover detective armed with clever disguises. Your mission is to stifle the dastardly Rex Fury and end his crime wave in LEGO City."
40,Wonder Boy: The Dragon's Trap,2017-04-18,E10+,Switch,79,7.7,0.050,"Boasting hand-drawn animations and a re-orchestrated soundtrack, the cult classic returns with a unique blend of exploration, action, and adventure."
41,Puyo Puyo Tetris,2017-04-25,E10+,Switch,81,8.1,1.000,"Two puzzle game juggernauts collide as Tetris, one of the largest-selling and recognized brands in gaming history, and Puyo Puyo from SEGA have combined to create a fun-to-play, fast-paced, competitive party game like no other!"
48,Thumper,2017-05-18,E10+,Switch,85,7.4,,"Thumper is a rhythm violence game. It combines classic rhythm-action with breakneck speed and brutal physicality."
51,Astro Duel,2017-05-30,E10+,Switch,59,6.4,,"ASTRO DUEL DELUXE is a fun, frenetic same-screen local multiplayer party game for 1 to 6 players! Game rounds are quick and defeat is sudden as you blast enemy ships, or run over your friends'' shipless pilots."
75,INSIDE,2018-06-28,M,Switch,91,8.3,,"Hunted and alone, a boy finds himself drawn into the center of a dark project. The second game from Limbo developer Playdead."
76,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2019-09-27,T,Switch,91,8.6,,"While it is the eleventh mainline entry in the critically acclaimed series, Dragon Quest XI is a completely standalone experience that features entirely new characters, a beautifully detailed world, finely tuned turn-based combat, and an immersive story that will appeal to long-time fans and franchise newcomers alike."
77,SteamWorld Heist,2017-12-28,E10+,Switch,91,8.0,,"A game featuring space adventures and strategic shoot-outs. Assume the role of Captain Piper and recruit a team of rag-tag robots to explore and scavenge the remains of a destroyed world."
78,Sea of Stars,2023-08-29,E10+,Switch,91,8.0,,"Sea of Stars is a turn-based RPG inspired by the classics."
69,Divinity: Original Sin II - Definitive Edition,2019-09-04,M,Switch,93,8.1,,"Set a thousand years after the first game, Divinity: Original Sin II presents a darker, more grounded narrative and expands on the tactical combat system of its award-winning predecessor."
70,Celeste,2018-01-25,E10+,Switch,92,8.6,,"Help Madeline survive her journey to the top of Celeste Mountain in this super-tight, hand-crafted platformer from the creators of TowerFall."
57,Super Mario Odyssey,2017-10-27,E10+,Switch,97,8.9,26.950,"New Evolution of Mario Sandbox-Style Gameplay. Mario embarks on a new journey through unknown worlds, running and jumping through huge 3D worlds in the first sandbox-style Mario game since Super Mario 64 and Super Mario Sunshine."
58,The House in Fata Morgana - Dreams of the Revenants Edition,2021-04-09,M,Switch,96,8.6,,"A gothic suspense tale set in a cursed mansion. ‘The House in Fata Morgana’ is a full-length visual novel spanning nearly a millennium that deals in tragedy, human nature, and insanity."
59,The Legend of Zelda: Tears of the Kingdom,2023-05-12,E10+,Switch,96,8.3,19.500,"In this sequel to The Legend of Zelda: Breath of the Wild, you’ll decide your own path through the sprawling landscapes of Hyrule and the mysterious islands floating in the vast skies above."
61,Tetris Effect: Connected,2021-10-08,E,Switch,94,7.6,,Tetris® Effect: Connected adds an all-new robust multiplayer expansion to the huge variety of addictive and innovative single-player modes that Tetris Effect is known for with all-new co-op and competitive online and local multiplayer modes.
62,Persona 5 Royal,2022-10-21,M,Switch,94,8.6,4.000,"Prepare for an all-new RPG experience in Persona 5 Royal based in the universe of the award-winning series, Persona! Don the mask of Joker and join the Phantom Thieves of Hearts. Break free from the chains of modern society and stage grand heists to infiltrate the minds of the corrupt and make them change their ways!"
63,Metroid Prime Remastered,2023-02-08,T,Switch,94,8.7,1.090,"Intergalactic bounty hunter Samus Aran receives a distress signal from a wrecked frigate in orbit around planet Tallon IV. Upon investigation, the frigate reveals itself to be a Space Pirate research vessel home to terrifying genetic experiments using the mysterious Phazon substance."
64,Super Smash Bros. Ultimate,2018-12-07,E10+,Switch,93,8.6,32.440,"Inklings from the Splatoon series, as well as returning Smash characters like Mario and Link will be making appearances in this classic Nintendo franchise''s Switch debut. Faster combat, new items, new attacks, new defensive options, and more will keep the battle raging whether you''re at home or on the go."
65,Undertale,2018-09-18,E10+,Switch,93,8.5,0.020,"Welcome to UNDERTALE. In this RPG, you control a human who falls underground into the world of monsters. Now you must find your way out... or stay trapped forever."
66,Ori and the Will of the Wisps,2020-09-17,E,Switch,93,8.9,,"The little spirit Ori is no stranger to peril, but when a fateful flight puts the owlet Ku in harm’s way, it will take more than bravery to bring a family back together, heal a broken land, and discover Ori’s true destiny."
67,Hades,2020-09-17,T,Switch,93,8.8,,"Defy the god of death as you hack and slash your way out of the Underworld in this rogue-like dungeon crawler from the creators of Bastion and Transistor."
71,Bayonetta 2,2018-02-16,M,Switch,92,8.9,1.230,"In this climatic sequel to the critically acclaimed Bayonetta action game, players will be on the edge of their seats from start to finish. Brimming with epic, gorgeous cut scenes and battles that are more exhilarating than ever, this game never lets up on the action."
72,Super Mario Bros. Wonder,2023-10-20,E,Switch,92,9.1,4.300,"Find wonder in the next evolution of Mario fun. Classic Mario side-scrolling gameplay is turned on its head with the addition of Wonder Flowers."
73,Xenoblade Chronicles 3: Expansion Pass Wave 4 - Future Redeemed,2023-04-25,T,Switch,92,8.9,,"Set before the events of Xenoblade Chronicles 3, join a cast of new and familiar characters in this original story scenario that connects all three instalments in the Xenoblade Chronicles series."
74,Sonic Mania Plus,2018-07-17,E,Switch,91,8.4,0.470,"Sonic Mania Plus is the definitive retail enhanced version of the original Sonic Mania''s digital release, presented in a pristine collectible physical release."
140,Guacamelee! 2,2018-12-10,E10+,Switch,87,7.9,,"Head back to the Mexiverse in this sequel to Guacamelee!"
141,Enter the Gungeon,2017-12-14,T,Switch,87,8.0,1.000,"Enter the Gungeon is a bullet hell dungeon crawler following a band of misfits seeking to shoot, loot, dodge roll and table-flip their way to personal absolution by reaching the legendary Gungeon’s ultimate treasure: the gun that can kill the past."
142,The Legend of Zelda: Link's Awakening,2019-09-20,E,Switch,87,8.4,6.460,"26 years after its original release on Game Boy, The Legend of Zelda: Link''s Awakening will be reborn as a new experience on Nintendo Switch."
143,Super Mega Baseball 3,2020-05-13,E,Switch,87,7.1,,"Run up the score in a relaxed slugfest or push the limits of your reflexes in this refined baseball simulator."
144,Pikmin 4,2023-07-21,E10+,Switch,87,9.0,2.610,"Chart a mysterious planet with curious plantlike Pikmin that come in different types in Pikmin 4 - like the brand-new Ice Pikmin!"
145,Star Ocean: The Second Story R,2023-11-02,T,Switch,87,8.7,,"The highly acclaimed second instalment in the STAR OCEAN series, returns as STAR OCEAN THE SECOND STORY R."
146,Tinykin,2022-08-30,E10+,Switch,87,8.1,,"Catch hundreds of mysterious tinykin and use their unique powers to create ladders, bridges, explosions and a lot more!"
147,Teenage Mutant Ninja Turtles: Shredder's Revenge,2022-06-16,E10+,Switch,87,8.2,,"With Bebop and Rocksteady assaulting Channel 6 and stealing super gnarly devices to support Krang and Shredder''s latest twisted plan, Teenage Mutant Ninja Turtles: Shredder''s Revenge sees the Turtles battling across a righteous range of timeless TMNT locations."
148,Theatrhythm Final Bar Line,2023-02-16,T,Switch,87,7.7,,"A rhythm action game packed with 385 carefully selected music tracks from across the whole FINAL FANTASY series."
149,Overcooked! All You Can Eat,2021-03-23,E,Switch,87,6.9,,"Overcooked! All You Can Eat sees Overcooked! and Overcooked! 2 blended together with all additional content and remastered up to 4K in a delicious definitive edition."
150,The Cosmic Wheel Sisterhood,2023-08-16,M,Switch,87,6.5,,"Immerse yourself in an enchanting narrative experience as Fortuna, a fortune-teller Witch condemned to exile on her asteroid home."
151,Two Point Campus,2022-08-09,T,Switch,87,7.1,,"Build the university of your dreams with Two Point Campus, the sim with a twist from the makers of Two Point Hospital."
152,OlliOlli World,2022-02-08,E10+,Switch,87,7.3,,"OlliOlli World is a bold new skateboarding action-platformer that’s bursting with personality."
153,Axiom Verge,2017-10-05,E10+,Switch,87,7.8,0.170,"Axiom Verge is an indie game focusing on action and exploration."
154,Grindstone,2020-12-15,T,Switch,87,7.4,,"Smash creeps to get huge combos and earn precious Grindstones in CAPY's hit puzzle-battler!"
155,Katamari Damacy REROLL,2018-12-07,E,Switch,87,7.9,0.170,"The stop-at-nothing pushing prince is back and ready to reroll. When the King of All Cosmos accidentally destroys all the stars in the sky, he orders you, his pint-sized princely son, to put the twinkle back in the heavens above."
156,Owlboy,2018-02-13,E10+,Switch,87,7.6,0.050,"Owlboy is a ''hi-bit'' adventure game, where you can fly and explore a brand new world in the clouds."
157,Velocity 2X,2018-09-20,E10+,Switch,87,6.9,,"Velocity 2X features puzzle-platforming action alongside top-down shoot 'em-up gameplay."
158,Streets of Rage 4,2020-04-30,T,Switch,87,8.2,,"Publisher Dotemu (Wonder Boy, Windjammers 1/2) and developers Lizardcube (Wonder Boy) and Guard Crush Games today revealed Streets of Rage 4, an all-new continuation of SEGA''s iconic arcade brawler series known for its radical fights, jammin'' ''90s beats and dashing sparring gloves and bandanas."
200,Sonic Mania,2017-08-15,E,Switch,86,8.4,0.470,"Experience the ultimate celebration of past and future in Sonic Mania, an all-new 2D Sonic adventure running at a crisp 60FPS with stunning HD retro-style graphics."
201,Mini Metro,2018-08-30,E,Switch,86,8.3,,"Mini Metro is a strategy simulation game about designing a subway map for a growing city."
202,Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda,2019-06-13,E,Switch,85,7.9,,"In the latest rhythmic action-adventure from Brace Yourself Games, you can enjoy the gameplay of Crypt of the Necrodancer in the setting of The Legend of Zelda series."
203,Kingdom Two Crowns,2018-12-11,E10+,Switch,85,7.4,,"In Kingdom Two Crowns, players must work in the brand-new solo or co-op campaign mode to build their kingdom and secure it from the threat of the Greed."
204,Paranormasight: The Seven Mysteries of Honjo,2023-03-09,M,Switch,85,8.4,,"Shogo Okiie, an ordinary office worker, visits Kinshibori Park in the dead of night with his friend, Yoko Fukunaga, to investigate a well-known local ghost story: The Seven Mysteries of Honjo."
205,The Legend of Heroes: Trails from Zero,2022-09-27,T,Switch,85,7.5,,"The Crossbell State, located in western Zemlya-- Once the site of fierce territorial battles, it has since developed into one of the continent''s leading trade and financial centers..."
206,Blaster Master Zero II,2019-03-20,E10+,Switch,85,8.4,,"The side-scrolling/top-down hybrid action adventure gameplay returns with a brand new sequel to 'Blaster Master Zero'!"
955,Fashion Police Squad,2023-02-02,T,Switch,80,,,"Calling all officers! I've got a Fashion Crime in Progress and I'm mobilizing all Fashion Police Squad members."
956,Crown Trick,2020-10-16,T,Switch,80,7.6,,"Enter a labyrinth that moves as you move, where mastering the elements is key to defeating enemies and uncovering the mysteries of this underground world."
957,Sakuna: Of Rice and Ruin,2020-11-10,T,Switch,80,8.3,,Sakuna: Of Rice and Ruin combines side-scrolling action with deep crafting and farming simulation.
958,The Banner Saga,2018-05-17,T,Switch,80,8.0,,Live through an epic role-playing Viking saga where your strategic choices directly affect your personal journey.
212,Final Fantasy XII: The Zodiac Age,2019-04-30,T,Switch,85,8.4,,Enter an era of war within the world of Ivalice.
213,Slay the Spire,2019-06-06,E10+,Switch,85,7.7,,"Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and Slay the Spire!"
214,Bug Fables: The Everlasting Sapling,2020-05-28,E,Switch,85,8.4,,"Explore and combine your team''s abilities to solve puzzles, defeat powerful enemies and find ancient treasures!"
215,Night in the Woods,2018-02-01,T,Switch,85,7.7,,"Night In The Woods is a 2D story-focused adventure/exploration game with many extracurricular activities to enjoy, characters to meet, and secrets to discover."
216,Easy Come Easy Golf,2022-09-13,E,Switch,85,7.3,,"Play with friends, family, people from all over the world, or kick back and golf on your own!"
217,Wargroove 2,2023-10-05,T,Switch,85,5.5,,"Take to the battlefield, sea, and sky with a cast of new Commanders, using your wits to wage turn-based war!"
218,The Witcher 3: The Wild Hunt - Complete Edition,2019-10-15,M,Switch,85,8.7,,"The Complete Edition includes The Witcher 3: Wild Hunt, all 16 DLC packs, and two Expansion Packs: Hearts of Stone & Blood and Wine."
219,Monster Hunter Rise: Sunbreak,2022-06-30,T,Switch,85,4.2,,Monster Hunter Rise: Sunbreak is an expansion to the original Monster Hunter Rise.
220,Two Point Hospital,2020-02-25,E10+,Switch,85,7.5,,"Design stunning hospitals, cure peculiar illnesses and manage troublesome staff as you spread your budding healthcare organisation across Two Point County."
221,Tony Hawk's Pro Skater 1 + 2,2021-06-25,T,Switch,85,8.7,,Drop back in with the most iconic skateboarding games ever made.
222,Doki Doki Literature Club Plus!,2021-06-30,M,Switch,85,8.5,,Write poems for your crush and experience the terror of school romance in this critically-acclaimed psychological horror story.
223,Pikmin 3 Deluxe,2020-10-30,E10+,Switch,85,8.6,2.400,Command a capable crop of tiny creatures and explore a hostile planet in this exciting blend of action and strategy.
224,Dragon Quest Builders 2,2019-07-12,E10+,Switch,85,8.0,0.140,DRAGON QUEST BUILDERS 2 is a block-building role-playing game with a charming single player campaign and a robust multiplayer building mode that supports up to four players online.
225,Heroes of Hammerwatch - Ultimate Edition,2020-07-29,T,Switch,85,7.7,,"Encounter endless hordes of enemies, traps, puzzles, secrets and tons of loot, as you battle your way through procedurally generated levels to reach the top of the Forsaken Spire."
226,West of Loathing,2018-05-31,T,Switch,85,8.1,,West of Loathing — a slapstick comedy stick-figure wild west adventure role-playing game.
227,Return to Monkey Island,2022-09-19,E10+,Switch,85,7.3,,"Announcing Return to Monkey Island, the long-awaited follow-up to the legendary Secret of Monkey Island and Monkey Island 2: LeChuck''s Revenge"
228,Kirby and the Forgotten Land,2022-03-25,E10+,Switch,85,8.8,6.960,Join Kirby in an unforgettable journey through a mysterious world in a 3D platforming adventure.
229,A Space For The Unbound,2023-01-19,T,Switch,85,7.6,,"A Space For The Unbound is a slice-of-life adventure game with beautiful pixel art set in the late 90s rural Indonesia that tells a story about overcoming anxiety, depression, and the relationship between a boy and a girl with supernatural powers."
230,Tangle Tower,2019-10-22,T,Switch,85,7.8,,"Unravel a thrilling mystery by exploring a strange and twisted mansion, discovering curious clues, interrogating peculiar suspects and solving unique puzzles."
231,NeuroVoider,2017-09-07,E10+,Switch,85,7.8,,NeuroVoider is set in a cyber futuristic world where brains shoot evil robots with nuclear rocket launchers.
232,Steins;Gate Elite,2019-02-19,M,Switch,85,7.7,0.020,"STEINS;GATE ELITE is a remastered title with animated scenes from the anime, creating a brand-new, immersive experience."
233,Darkest Dungeon,2018-01-18,T,Switch,85,7.9,0.030,Darkest Dungeon is a gothic roguelike RPG dungeon crawler about the psychological stresses of adventuring.
234,Mutant Mudds Collection,2017-12-14,E,Switch,85,8.2,,"Mutant Mudds is a '12-bit' action platformer full of pixels and platforming fun!"
235,Shovel Knight Dig,2022-09-23,E10+,Switch,85,6.9,,"Jump, slash, and dig your way down an ever-changing chasm of mystery in Shovel Knight Dig, an all-new Shovel Knight adventure!"
236,Final Fantasy X / X-2 HD Remaster,2019-04-16,T,Switch,85,8.3,,Final Fantasy X HD is a remake of the PS2 classic for the PlayStation 3 and PlayStation VITA.
237,Mario + Rabbids: Kingdom Battle,2017-08-29,E10+,Switch,85,8.3,2.000,"To bring order back to a splintered Mushroom Kingdom, Mario, Luigi, Princess Peach, and Yoshi team up with Rabbids heroes in a journey through four different worlds."
238,Disgaea 4 Complete+,2019-10-29,T,Switch,85,7.2,,"Dive into a tale of revolution and redemption, woven throughout a dark and hilarious realm of vampires, werewolves, and other devilish denizens."
239,Octopath Traveler II,2023-02-24,T,Switch,84,8.7,,"This game is a brand-new entry in the OCTOPATH TRAVELER series, the first installment of which was initially released in 2018 and sold over 3 million copies worldwide."
240,Tactics Ogre: Reborn,2022-11-11,T,Switch,84,5.8,,"Based on the 2010 release, the game features improved graphics and sound, as well as updated game design, bringing to life a new Tactics Ogre that remains true to its roots."
241,Keep Talking and Nobody Explodes,2018-08-16,E10+,Switch,84,7.9,,"You''re trapped alone in a room with a ticking time bomb. Your friends have the manual to defuse it, but they can''t see the bomb, so you''re going to have to talk it out – fast."
242,Blasphemous 2,2023-08-24,M,Switch,84,7.7,,"The second scripture in the Blasphemous series portends the return of The Penitent One, with a story that continues from the free Wounds of Eventide DLC for the original game, where The Heart in the sky heralded the return of The Miracle and foretold the birth of a new miracle child."
243,Shantae: Half-Genie Hero - Ultimate Edition,2018-05-08,T,Switch,84,8.0,,"Transform into different creatures, dance through dynamic, danger-filled stages, complete quests for friends and face-off against awesome screen-filling bosses in an action-packed thrill ride without equal."
244,Hypnospace Outlaw,2020-08-27,T,Switch,84,7.0,,"Greetings Enforcer, and thank you for enlisting in the Hypnospace Patrol Department. As the world falls into its slumber, Hypnospace becomes a bustling global village. These virtual streets aren''t going to police themselves."
245,Lonely Mountains: Downhill,2020-05-07,E10+,Switch,84,7.3,,Just you and your bike — take it on a thrilling ride down an unspoiled mountain landscape.
246,Thronebreaker: The Witcher Tales,2020-01-28,T,Switch,84,8.1,,From the creators of The Witcher 3: Wild Hunt comes a brand new tale set in the brutal and twisted universe of witcher Geralt of Rivia.
247,Shin Megami Tensei V,2021-11-12,M,Switch,84,7.5,1.100,The ambitions of god and human clash amidst the horror of a dying world.
248,Valkyria Chronicles,2018-10-16,T,Switch,84,8.7,,"Valkyria Chronicles is set in a fictitious continent reminiscent of 1930s Europe, divided in two and ruled by the Empire and the Federation."
249,Shovel Knight: Spectre of Torment,2017-03-03,E,Switch,84,8.1,,Shovel Knight: Specter of Torment is the action-packed prequel to Shovel Knight!
250,80 Days,2019-10-01,E10+,Switch,84,7.1,,"1872, with a steampunk twist. Phileas Fogg has wagered he can circumnavigate the world in just eighty days."
251,WHAT THE GOLF?,2020-05-21,E10+,Switch,84,8.3,,"A silly physics-based golf parody where every golf course is a new surprising type of golf, some brilliant or hilarious, others so absurd they will make you go: WHAT THE GOLF?"
252,PowerWash Simulator,2023-01-31,E,Switch,84,6.7,,"Fire up your power washer and blast away every speck of dirt and grime you can find, all with the simple satisfaction of power-washing to a sparkling finish."
253,Toki Tori 2,2018-02-23,E,Switch,84,7.5,,"Explore a forest island, learn magical songs and interact with the local wildlife to solve environmental puzzles."
254,Bayonetta,2018-02-16,M,Switch,84,8.3,1.240,Bayonetta is a stylish and cinematic action game directed by creator Hideki Kamiya.
255,Rayman Legends: Definitive Edition,2017-09-12,E10+,Switch,84,8.5,,"Rayman, winner of multiple artistic and musical achievements, is coming to Nintendo Switch with Rayman Legends Definitive Edition."
256,Mega Man X Legacy Collection,2018-07-24,T,Switch,84,6.8,,"Mega Man X Legacy Collection includes Mega Man X, X2, X3, and X4"
257,SNK vs. Capcom: Card Fighters' Clash,2022-01-12,E,Switch,84,5.3,,Characters from SNK and CAPCOM clash in this epic card fighting game!
258,Lil Gator Game,2022-12-14,E,Switch,84,8.4,,"There''s a buddy atop every hill in this open-world, movement-focused adventure and they all seem to need help!"
259,The Elder Scrolls V: Skyrim Special Edition,2017-11-17,M,Switch,84,8.3,,"Skyrim Special Edition brings the epic fantasy to life in detail. The Special Edition includes the game and add-ons with all-new features like remastered art and effects, volumetric god rays, dynamic depth of field, screen-space reflections, and more."
260,Child of Light,2018-10-11,E10+,Switch,84,8.0,,"Child of Light is a digital download, 2D side-scrolling role-playing game inspired by the art style of Studio Ghibli."
261,Mushihimesama,2021-06-15,E10+,Switch,84,7.7,,Take control of Princess Reco and dodge through massive bullet storms to save the village of Hoshifuri!
262,Beacon Pines,2022-09-22,T,Switch,84,7.4,,Beacon Pines is a cute and creepy adventure set within a mysterious book.
263,AI: The Somnium Files - nirvanA Initiative,2022-06-24,M,Switch,84,8.7,,"Six years ago, the right half of a corpse was discovered under mysterious circumstances..."
264,Wargroove,2019-02-01,E10+,Switch,84,7.3,,"Take to the battlefield with Wargroove, a strategy game for up to 4 players."
265,Oxenfree II: Lost Signals,2023-07-12,T,Switch,84,7.6,,OXENFREE II: Lost Signals is the mind-bending follow-up to the critically-acclaimed narrative adventure game OXENFREE from Night School Studio.
266,Lovers in a Dangerous Spacetime,2017-10-03,E10+,Switch,84,7.1,,Lovers in a Dangerous Spacetime is a 2-player co-op micro-platformer set inside a neon spaceship locked in battle with hordes of space baddies.
267,BioShock: The Collection,2020-05-29,M,Switch,84,8.6,,BioShock: The Collection retells the epic journeys of the BioShock universe remastered.
268,The Legend of Heroes: Trails of Cold Steel III,2020-06-30,T,Switch,84,8.7,,"Centering on Rean Schwarzer as the Ashen Chevalier, the young man who came to be seen as a hero within the country, a new story of young heroes will unfold."
269,Infernax,2022-02-14,M,Switch,84,7.6,,Infernax is the adventures of a great knight who returns to his homeland only to find it plagued with unholy magic.
270,"Snipperclips Plus: Cut It Out, Together!",2017-11-10,E,Switch,84,8.0,0.120,"Partner up with friends or family to solve puzzles, including new comic book and toy box worlds, 3 new activities, and a new stamp mode."
271,Atelier Ryza: Ever Darkness & the Secret Hideout,2019-10-29,T,Switch,84,8.4,,"The beautiful role-playing game follows the exploits of teenage tomboy Ryza, who dreams of escaping her mundane village lifestyle, alongside her band of mischievous friends."
272,Danmaku Unlimited 3,2018-03-13,E10+,Switch,84,8.1,,Take to the skies once again as the last defender of humanity against overwhelming odds!
273,Fantasy Zone,2020-01-23,E,Switch,84,7.2,,Take command of the spaceship Opa-Opa and blast your way through various fantastical levels as you try to take out all the enemy bases in each stage.
274,DREDGE,2023-03-30,E10+,Switch,84,8.0,,Dredge is a fishing adventure with a sinister undercurrent.
275,Chants of Sennaar,2023-09-05,E10+,Switch,84,8.3,,"Explore and discover an enthralling world in a colorful, poetic setting inspired by the myth of Babel, where men have forgotten their past."
276,Baba Is You,2019-03-13,E,Switch,84,8.0,,Baba Is You is a puzzle game where the rules you have to follow are present as blocks you can interact with.
277,Sayonara Wild Hearts,2019-09-19,E10+,Switch,84,8.3,,"Sayonara Wild Hearts is a dreamy arcade game about riding motorcycles, skateboarding, dance battling, shooting lasers, wielding swords, and breaking hearts at 200 mph."
278,Lost in Play,2022-08-10,E10+,Switch,84,8.3,,Go on a feel-good adventure with a brother and sister as they explore dreamscapes and befriend magical creatures.
279,Super Mario RPG,2023-11-17,E,Switch,84,8.1,,"Mario, Bowser, and Peach partner up to repair the wish-granting Star Road in this approachable role-playing adventure."
280,Spiritfarer,2020-08-18,T,Switch,84,8.0,,A cozy management game about dying.
281,Timespinner,2019-06-04,T,Switch,84,7.4,,"Timespinner is a story-driven adventure, inspired by classic 90s action-platformers."
282,Fuga: Melodies of Steel 2,2023-05-11,T,Switch,84,,,"This turn-based RPG is back with a ramped up battle system for more strategy, as well as a brand new event system that gives you more thrilling choices to affect your experience!"
283,Ape Out,2019-02-28,T,Switch,84,6.8,,"Ape Out is a wildly intense and colorfully stylized smash ‘em up about primal escape, rhythmic violence, and frenetic jazz."
284,OutRun,2019-01-10,E,Switch,84,7.9,,"The re-mastered version includes all of Out Run’s original content alongside two new songs, and runs at 60 frames per second which is twice the speed of the original game."
285,To the Moon,2020-01-16,T,Switch,84,8.9,,Join Dr. Rosalene and Dr. Watts as they enter a patient named Johnny's mind on his death bed to grant his final request.
286,Final Fantasy Pixel Remaster: FF35th Anniversary Edition,2023-04-21,T,Switch,84,8.2,,"This highly anticipated set includes the physical packaged version of FINAL FANTASY I-VI COLLECTION (PS4 or NSW), the Anniversary Edition GOODS BOX which contains a vinyl record set featuring newly arranged game music, a specially compiled artbook showcasing beautiful character pixel art, and 8 stylised pixel art character figures, and a bonus lenticular sleeve for the game package."
287,Retro Bowl,2022-02-10,E,Switch,84,7.9,,Retro Bowl is the perfect game for the armchair quarterback to finally prove a point.
288,ENDER LILLIES: Quietus of the Knights,2021-06-21,T,Switch,84,8.4,,ENDER LILIES is a dark fantasy 2D Action RPG about unraveling the mysteries of a destroyed kingdom.
289,Super Meat Boy,2018-01-11,T,Switch,84,7.9,,Super Meat Boy is a 2D platformer
290,Ni no Kuni: Wrath of the White Witch,2019-09-20,E10+,Switch,84,8.7,,"Ni no Kuni: Wrath of the White Witch, is a tale of a young boy named Oliver who embarks on a journey into a parallel world to bring his mother back from the dead."
291,Just Shapes & Beats,2018-05-31,E10+,Switch,83,8.5,,"A game about shapes, and about beats. Duh."
292,VA-11 Hall-A: Cyberpunk Bartender Edition,2019-05-02,M,Switch,83,8.0,,"VA-11 HALL-A: Cyberpunk Bartender Action is a booze em'' up about waifus, technology, and post-dystopia life."
293,Lumines Remastered,2018-06-26,E10+,Switch,83,8.1,,"An HD remaster of the original game, LUMINES REMASTERED beautifully marries the elements of sound, light and puzzle-action into one addictive, yet easy-to-play game."
294,Fortnite,2018-06-12,T,Switch,83,4.3,0.690,Epic Games next project has you building forts and stopping a zombie invasion.
295,Castlevania Advance Collection,2021-09-23,T,Switch,83,8.5,,"Join the fight against Evil in the Castlevania Advance Collection, a compilation of timeless action-exploration masterpieces."
